Date: <<2010/12/12 23:18:14>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 14:07:48>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 14:07:48>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/15 14:07:48>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 14:07:48>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 14:07:48>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 14:07:48>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 14:09:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:06:44>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:11:32>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:13:37>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/15 15:17:04>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/21 20:21:38>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/21 20:21:38>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/21 20:21:38>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/21 20:21:38>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/21 20:21:38>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/21 20:21:38>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/21 20:21:39>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/21 20:21:39>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/21 20:21:39>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/21 20:21:39>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/21 20:21:39>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/21 20:21:39>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/21 22:17:46>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/26 17:59:50>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/27 21:50:06>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/27 21:50:41>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index: lib>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2011/02/27 21:53:24>>, File: <</var/www/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index: dependency>> 
